userId,fullVisitorId,visitId,visitNumber,f0_,visits,hits,pageviews,time_on_site,total_transactions,total_revenue,product_category,product_name,product_sku,product_price_valid,product_quantity,product_revenue,socialEngagementType
,8391920835379946793,1498331741,2,date,1,39,27,807,1,53.56,Apparel,Google Men's Vintage Badge Tee Sage,GGOEGAAH034015,13.79,1,13.79,Not Socially Engaged
,8391920835379946793,1498331741,2,date,1,39,27,807,1,53.56,Apparel,Google Men's Skater Tee Charcoal,GGOEGAAJ032815,14.49,1,14.49,Not Socially Engaged
,8391920835379946793,1498331741,2,date,1,39,27,807,1,53.56,Apparel,Google Twill Cap,GGOEGHPB071610,11.49,1,11.49,Not Socially Engaged
,8391920835379946793,1498331741,2,date,1,39,27,807,1,53.56,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033815,13.79,1,13.79,Not Socially Engaged
,7499829957338497070,1498338515,3,date,1,43,35,2248,1,38.41,Apparel,Google Men's Vintage Badge Tee Sage,GGOEGAAH034014,11.63,1,11.63,Not Socially Engaged
,7499829957338497070,1498338515,3,date,1,43,35,2248,1,38.41,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010714,14.59,1,14.59,Not Socially Engaged
,7499829957338497070,1498338515,3,date,1,43,35,2248,1,38.41,Apparel,Google Men's Skater Tee Grey,GGOEGAAJ032714,12.19,1,12.19,Not Socially Engaged
,628121127521169790,1498327319,1,date,1,48,36,1009,1,65.73,Electronics,Google 2200mAh Micro Charger,GGOEGEHQ072499,20.056666,1,20.056666,Not Socially Engaged
,628121127521169790,1498327319,1,date,1,48,36,1009,1,65.73,Office,Red Spiral Google Notebook,GGOEGOCT019199,8.3233332,5,41.616666,Not Socially Engaged
,628121127521169790,1498327319,1,date,1,48,36,1009,1,65.73,Bottles,22 oz Android Bottle,GGOEADHH055999,4.056666,1,4.056666,Not Socially Engaged
,4856298179013995726,1498351853,1,date,1,66,50,1800,1,30.38,Headgear,Android Wool Heather Cap Heather/Black,GGOEAHPA004110,21.49,1,21.49,Not Socially Engaged
,4856298179013995726,1498351853,1,date,1,66,50,1800,1,30.38,Lifestyle,Google Pet Feeding Mat,GGOEGCBN016899,8.89,1,8.89,Not Socially Engaged
,4205053914875923563,1498496964,2,date,1,10,9,172,1,34.98,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010714,17.49,1,17.49,Not Socially Engaged
,4205053914875923563,1498496964,2,date,1,10,9,172,1,34.98,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010514,17.49,1,17.49,Not Socially Engaged
,1470956649294061383,1498492304,10,date,1,11,10,278,1,60.79,Apparel,Google Women's Yoga Jacket Black,GGOEGAPB058615,60.79,1,60.79,Not Socially Engaged
,5592469018549253101,1498519346,3,date,1,11,10,177,1,26.99,Apparel,Google Vintage Henley Grey/Black,GGOEGAEJ035314,26.99,1,26.99,Not Socially Engaged
,5687201440185842310,1498510241,1,date,1,14,12,280,1,28.9,Apparel,Google Men's Short Sleeve Performance Badge Tee Black,GGOEGAAB058915,13.81,1,13.81,Not Socially Engaged
,5687201440185842310,1498510241,1,date,1,14,12,280,1,28.9,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010615,15.09,1,15.09,Not Socially Engaged
,4602383891226401804,1498490911,15,date,1,14,14,585,1,57.99,Apparel,Google Men's Airflow 1/4 Zip Pullover Lapis,GGOEGADC059314,57.99,1,57.99,Not Socially Engaged
,2431935968474229557,1498511414,1,date,1,15,15,469,1,60.07,Apparel,Men's Weatherblock Shell Jacket Black,GGOEGADB056617,60.07,1,60.07,Not Socially Engaged
,4995584940873803432,1498486477,6,date,1,17,14,211,1,116.76,Apparel,Google Baby Essentials Set,GGOEGAWQ062948,29.19,2,58.38,Not Socially Engaged
,4995584940873803432,1498486477,6,date,1,17,14,211,1,116.76,Apparel,Google Baby Essentials Set,GGOEGAWQ062949,29.19,2,58.38,Not Socially Engaged
,99879093370825436,1498489516,3,date,1,17,15,269,1,36.0,Lifestyle,Google Sunglasses,GGOEGHGH019699,3.6,10,36.0,Not Socially Engaged
,1420571529363353703,1498490957,5,date,1,17,12,290,1,49.97,Headgear,Google Blackout Cap,GGOEGHPJ080310,15.69,2,31.38,Not Socially Engaged
,1420571529363353703,1498490957,5,date,1,17,12,290,1,49.97,Apparel,Android Stretch Fit Hat,GGOEAHPB076114,18.59,1,18.59,Not Socially Engaged
,2270672806084201655,1498513987,1,date,1,18,14,449,1,106.93,Drinkware,Red Shine 15 oz Mug,GGOEGDWR015799,10.9525,4,43.81,Not Socially Engaged
,2270672806084201655,1498513987,1,date,1,18,14,449,1,106.93,Apparel,Google Men's Bayside Graphic Tee,GGOEGAAC035015,18.24,1,18.24,Not Socially Engaged
,2270672806084201655,1498513987,1,date,1,18,14,449,1,106.93,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080614,17.115,2,34.23,Not Socially Engaged
,2270672806084201655,1498513987,1,date,1,18,14,449,1,106.93,Lifestyle,Google Sunglasses,GGOEGHGC019799,3.5500000000000003,3,10.65,Not Socially Engaged
,745585037435026151,1498490552,2,date,1,21,16,211,1,96.7,Drinkware,Foam Can and Bottle Cooler,GGOEGFYQ016599,2.0566666666666666,30,61.7,Not Socially Engaged
,745585037435026151,1498490552,2,date,1,21,16,211,1,96.7,Electronics,Recycled Mouse Pad,GGOEGODR017799,1.5909090909090908,22,35.0,Not Socially Engaged
,5532417941225696082,1498515359,7,date,1,22,18,258,1,58.98,Accessories,UpCycled Bike Saddle Bag,GGOEGBPB081999,41.49,1,41.49,Not Socially Engaged
,5532417941225696082,1498515359,7,date,1,22,18,258,1,58.98,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080617,17.49,1,17.49,Not Socially Engaged
,5711731489189820466,1498529744,1,date,1,22,17,1141,1,98.97,Apparel,Android Men's Engineer Short Sleeve Tee Charcoal,GGOEAAAJ080816,20.99,1,20.99,Not Socially Engaged
,5711731489189820466,1498529744,1,date,1,22,17,1141,1,98.97,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080616,20.99,1,20.99,Not Socially Engaged
,5711731489189820466,1498529744,1,date,1,22,17,1141,1,98.97,Apparel,Google Men's  Zip Hoodie,GGOEGAFB035816,56.99,1,56.99,Not Socially Engaged
,4546709106289949880,1498514072,1,date,1,23,20,547,1,31.0,Lifestyle,Google Sunglasses,GGOEGHGC019799,3.1,10,31.0,Not Socially Engaged
,4288066588835111365,1498510203,1,date,1,24,20,1135,1,56.99,Bags,Google Rucksack,GGOEGBRJ037399,56.99,1,56.99,Not Socially Engaged
,1577248509656061433,1498520235,1,date,1,24,18,347,1,15.37,Office,8 pc Android Sticker Sheet,GGOEAFKQ020499,4.59,1,4.59,Not Socially Engaged
,1577248509656061433,1498520235,1,date,1,24,18,347,1,15.37,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,5.39,1,5.39,Not Socially Engaged
,1577248509656061433,1498520235,1,date,1,24,18,347,1,15.37,Office,Google Doodle Decal,GGOEGFKQ020799,5.39,1,5.39,Not Socially Engaged
,5923504027652708716,1498481922,2,date,1,24,21,353,1,45.98,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080615,22.99,1,22.99,Not Socially Engaged
,5923504027652708716,1498481922,2,date,1,24,21,353,1,45.98,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080617,22.99,1,22.99,Not Socially Engaged
,4052263114492038188,1498500407,1,date,1,25,23,1135,1,33.98,Headgear,Google Blackout Cap,GGOEGHPJ080310,19.49,1,19.49,Not Socially Engaged
,4052263114492038188,1498500407,1,date,1,25,23,1135,1,33.98,Apparel,Google Men's Skater Tee Charcoal,GGOEGAAJ032814,14.49,1,14.49,Not Socially Engaged
,7445235885559107095,1498492122,88,date,1,25,23,1037,1,23.19,Headgear,Google Blackout Cap,GGOEGHPJ080310,23.19,1,23.19,Not Socially Engaged
,6330153478154556057,1498532166,1,date,1,26,20,1123,1,38.38,Apparel,YouTube Onesie Heather,GGOEYAWJ061450,21.19,1,21.19,Not Socially Engaged
,6330153478154556057,1498532166,1,date,1,26,20,1123,1,38.38,Apparel,Google Youth Girl Tee Green,GGOEGAYH067956,17.19,1,17.19,Not Socially Engaged
,4758004505760363513,1498498757,2,date,1,29,25,1126,1,19.99,Apparel,Google Men's Skater Tee Charcoal,GGOEGAAJ032816,19.99,1,19.99,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010516,14.018571,1,14.018571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010616,14.018571,1,14.018571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Apparel,Android BTTF Cosmos Graphic Tee,GGOEAAAB034816,16.418571,1,16.418571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Apparel,Android BTTF Moonshot Graphic Tee,GGOEAAAB034916,16.418571,1,16.418571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Apparel,Android Men's Engineer Short Sleeve Tee Charcoal,GGOEAAAJ080816,16.418571,1,16.418571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Office,Android Sticker Sheet Ultra Removable,GGOEAFKQ020599,2.818571,1,2.818571,Not Socially Engaged
,4284747478619287722,1498515155,3,date,1,33,25,1186,1,82.93,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,2.818571,1,2.818571,Not Socially Engaged
,213465488216513322,1498490618,7,date,1,34,28,946,1,209.33,Office,Recycled Paper Journal Set,GGOEGOCR017899,4.0085185185185184,27,108.23,Not Socially Engaged
,213465488216513322,1498490618,7,date,1,34,28,946,1,209.33,Lifestyle,Google Kick Ball,GGOEGFSR022099,2.0149999999999997,20,40.3,Not Socially Engaged
,213465488216513322,1498490618,7,date,1,34,28,946,1,209.33,Drinkware,Google 22 oz Water Bottle,GGOEGDHC018299,3.04,10,30.4,Not Socially Engaged
,213465488216513322,1498490618,7,date,1,34,28,946,1,209.33,Drinkware,Google 22 oz Water Bottle,GGOEGDHR018499,3.04,10,30.4,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Lifestyle,7&quot; Dog Frisbee,GGOEGPJR018999,1.7,1,1.7,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Office,Red Spiral Google Notebook,GGOEGOCT019199,8.49,1,8.49,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Office,Colored Pencil Set,GGOEGOBG023599,2.89,1,2.89,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Office,Pen Pencil & Highlighter Set,GGOEGOAQ018099,3.69,1,3.69,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Office,Switch Tone Color Crayon Pen,GGOEGKAA019299,2.09,1,2.09,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Apparel,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027913,14.09,1,14.09,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Drinkware,26 oz Double Wall Insulated Bottle,GGOEGDHQ015399,20.49,1,20.49,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Drinkware,Red Shine 15 oz Mug,GGOEGDWR015799,10.89,1,10.89,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,2.89,1,2.89,Not Socially Engaged
,7371041490532738587,1498522624,5,date,1,34,23,490,1,70.52,Lifestyle,Google Sunglasses,GGOEGHGT019599,3.3,1,3.3,Not Socially Engaged
,0170783936986517711,1498534684,1,date,1,39,31,2463,1,34.58,Apparel,Android Men's Short Sleeve Hero Tee Heather,GGOEAAAJ031914,17.29,1,17.29,Not Socially Engaged
,0170783936986517711,1498534684,1,date,1,39,31,2463,1,34.58,Apparel,Android Men's Short Sleeve Hero Tee Heather,GGOEAAAJ031913,17.29,1,17.29,Not Socially Engaged
,225663065504333530,1498502168,1,date,1,51,42,2011,1,31.99,Drinkware,20 oz Stainless Steel Insulated Tumbler,GGOEGDHQ014899,31.99,1,31.99,Not Socially Engaged
,6881445110889448504,1498492170,1,date,1,53,41,2901,1,133.95,Apparel,Google Men's  Zip Hoodie,GGOEGAFB035814,45.99,1,45.99,Not Socially Engaged
,6881445110889448504,1498492170,1,date,1,53,41,2901,1,133.95,Apparel,Google Men's Short Sleeve Badge Tee Charcoal,GGOEGAAJ032614,16.39,1,16.39,Not Socially Engaged
,6881445110889448504,1498492170,1,date,1,53,41,2901,1,133.95,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010714,14.79,1,14.79,Not Socially Engaged
,6881445110889448504,1498492170,1,date,1,53,41,2901,1,133.95,Apparel,Google Men's Airflow 1/4 Zip Pullover Lapis,GGOEGADC059314,40.39,1,40.39,Not Socially Engaged
,6881445110889448504,1498492170,1,date,1,53,41,2901,1,133.95,Apparel,YouTube Men's Short Sleeve Hero Tee Charcoal,GGOEYAAJ032514,16.39,1,16.39,Not Socially Engaged
,8683107895227989538,1498498511,4,date,1,53,34,1269,1,90.56,Bags,Google Rucksack,GGOEGBRJ037399,56.24,1,56.24,Not Socially Engaged
,8683107895227989538,1498498511,4,date,1,53,34,1269,1,90.56,Apparel,Google Men's Vintage Badge Tee White,GGOEGAAQ033914,10.88,1,10.88,Not Socially Engaged
,8683107895227989538,1498498511,4,date,1,53,34,1269,1,90.56,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,10.88,1,10.88,Not Socially Engaged
,8683107895227989538,1498498511,4,date,1,53,34,1269,1,90.56,Apparel,Google Men's Short Sleeve Performance Badge Tee Pewter,GGOEGAAJ059113,12.56,1,12.56,Not Socially Engaged
,5873856705282402939,1498495232,2,date,1,59,49,2865,1,20.97,Lifestyle,Windup Android,GGOEAKDH019899,4.856666,1,4.856666,Not Socially Engaged
,5873856705282402939,1498495232,2,date,1,59,49,2865,1,20.97,Notebooks & Journals,Android RFID Journal,GGOEAOCB077499,12.856666,1,12.856666,Not Socially Engaged
,5873856705282402939,1498495232,2,date,1,59,49,2865,1,20.97,Office,Badge Holder,GGOEGOXQ016399,3.256666,1,3.256666,Not Socially Engaged
,0755655563816873558,1498538722,3,date,1,67,49,2280,1,75.76,Bags,Google Slim Utility Travel Bag,GGOEGBPB021199,14.24,1,14.24,Not Socially Engaged
,0755655563816873558,1498538722,3,date,1,67,49,2280,1,75.76,Drinkware,Android 17oz Stainless Steel Sport Bottle,GGOEADHH073999,17.44,1,17.44,Not Socially Engaged
,0755655563816873558,1498538722,3,date,1,67,49,2280,1,75.76,Apparel,Google Twill Cap,GGOEGHPB071610,11.04,1,11.04,Not Socially Engaged
,0755655563816873558,1498538722,3,date,1,67,49,2280,1,75.76,Apparel,Google Women's Short Sleeve Performance Tee Charcoal,GGOEGALJ057913,33.04,1,33.04,Not Socially Engaged
,2107882110513313421,1498511799,1,date,1,79,56,2426,1,57.98,Headgear,Google Blackout Cap,GGOEGHPJ080310,23.49,1,23.49,Not Socially Engaged
,2107882110513313421,1498511799,1,date,1,79,56,2426,1,57.98,Apparel,Google Vintage Henley Grey/Black,GGOEGAEJ035314,34.49,1,34.49,Not Socially Engaged
,9525538709571335494,1496079243,1,date,1,35,27,511,1,22.39,Apparel,Google Men's Short Sleeve Performance Badge Tee Black,GGOEGAAB058918,22.39,1,22.39,Not Socially Engaged
,4876602137205445870,1496079580,1,date,1,102,73,1421,1,110.56,Apparel,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,GGOEGATC060315,39.89,1,39.89,Not Socially Engaged
,4876602137205445870,1496079580,1,date,1,102,73,1421,1,110.56,Electronics,Google Pocket Bluetooth Speaker,GGOEGEVB071799,23.556666666666668,3,70.67,Not Socially Engaged
,8043915706646697572,1496091621,2,date,1,13,13,214,1,55.97,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080613,18.656666666666666,3,55.97,Not Socially Engaged
,5826166060122171191,1496105892,2,date,1,14,14,1182,1,103.7,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,10.88,3,32.64,Not Socially Engaged
,5826166060122171191,1496105892,2,date,1,14,14,1182,1,103.7,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033815,11.005,2,22.01,Not Socially Engaged
,5826166060122171191,1496105892,2,date,1,14,14,1182,1,103.7,${productitem.product.origCatName},Android Women's Short Sleeve Badge Tee Dark Heather,GGOEAAEJ028213,9.6975,4,38.79,Not Socially Engaged
,5826166060122171191,1496105892,2,date,1,14,14,1182,1,103.7,Apparel,Google Women's Short Sleeve Badge Tee Navy,GGOEGALL074613,10.26,1,10.26,Not Socially Engaged
,4458329221243726234,1496087028,22,date,1,15,13,255,1,50.38,Apparel,Google Baby Essentials Set,GGOEGAWQ062953,29.19,1,29.19,Not Socially Engaged
,4458329221243726234,1496087028,22,date,1,15,13,255,1,50.38,Apparel,Google Onesie Red,GGOEGAWR061153,21.19,1,21.19,Not Socially Engaged
,4199946232412788468,1496118015,1,date,1,17,15,962,1,69.96,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080614,20.24,1,20.24,Not Socially Engaged
,4199946232412788468,1496118015,1,date,1,17,15,962,1,69.96,Apparel,YouTube Men's Vintage Tank,GGOEYAEB035614,14.94,1,14.94,Not Socially Engaged
,4199946232412788468,1496118015,1,date,1,17,15,962,1,69.96,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,13.54,1,13.54,Not Socially Engaged
,4199946232412788468,1496118015,1,date,1,17,15,962,1,69.96,Apparel,Android Women's Long Sleeve Blended Cardigan Grey,GGOEAAEJ030915,21.24,1,21.24,Not Socially Engaged
,3171569265705804808,1496105590,2,date,1,18,16,808,1,31.82,Apparel,Google Toddler Raglan Shirt Blue Heather/Navy,GGOEGAXL065929,20.19,1,20.19,Not Socially Engaged
,3171569265705804808,1496105590,2,date,1,18,16,808,1,31.82,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033817,11.63,1,11.63,Not Socially Engaged
,472971982753353098,1496084992,1,date,1,19,17,447,1,34.18,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010516,17.09,1,17.09,Not Socially Engaged
,472971982753353098,1496084992,1,date,1,19,17,447,1,34.18,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010416,17.09,1,17.09,Not Socially Engaged
,4757786080947166229,1496083358,3,date,1,21,17,498,1,34.79,Apparel,Google Youth Girl Hoodie,GGOEGAYQ068925,34.79,1,34.79,Not Socially Engaged
,1135520399480349729,1496124292,3,date,1,35,27,424,1,25.98,Apparel,Google Youth Girl Tee Green,GGOEGAYH067924,18.19,1,18.19,Not Socially Engaged
,1135520399480349729,1496124292,3,date,1,35,27,424,1,25.98,Office,Google Metallic Notebook Set,GGOEGOLC014299,7.79,1,7.79,Not Socially Engaged
,0854188600885318735,1496095219,3,date,1,35,24,952,1,64.2,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,13.296666,1,13.296666,Not Socially Engaged
,0854188600885318735,1496095219,3,date,1,35,24,952,1,64.2,${productitem.product.origCatName},Google Blackout Cap,GGOEGHPJ080310,16.523333,2,33.046666,Not Socially Engaged
,0854188600885318735,1496095219,3,date,1,35,24,952,1,64.2,Apparel,Google Women's Short Sleeve Hero Tee Sky Blue,GGOEGAEC029115,17.856666,1,17.856666,Not Socially Engaged
,2535119751950226175,1496094188,1,date,1,38,28,1164,1,48.77,Apparel,Android Men's Skater Badge Tee Charcoal,GGOEAAAJ032914,13.856666,1,13.856666,Not Socially Engaged
,2535119751950226175,1496094188,1,date,1,38,28,1164,1,48.77,Apparel,Android BTTF Moonshot Graphic Tee,GGOEAAAB034914,18.656666,1,18.656666,Not Socially Engaged
,2535119751950226175,1496094188,1,date,1,38,28,1164,1,48.77,Apparel,Android Toddler Short Sleeve T-shirt Aqua,GGOEAAXC066429,16.256666,1,16.256666,Not Socially Engaged
,9341891163458549514,1496082862,3,date,1,48,34,907,1,338.11,Office,YouTube Custom Decals,GGOEYFKQ020699,1.6102702702702703,37,59.58,Not Socially Engaged
,9341891163458549514,1496082862,3,date,1,48,34,907,1,338.11,Office,Rubber Grip Ballpoint Pen 4 Pack,GGOEGOAA017199,4.003636363636363,55,220.2,Not Socially Engaged
,9341891163458549514,1496082862,3,date,1,48,34,907,1,338.11,Office,8 pc Android Sticker Sheet,GGOEAFKQ020499,1.6167857142857145,28,45.27,Not Socially Engaged
,9341891163458549514,1496082862,3,date,1,48,34,907,1,338.11,Apparel,Google Men's Short Sleeve Performance Badge Tee Navy,GGOEGAAL059015,13.06,1,13.06,Not Socially Engaged
,9820981713611818804,1496109097,1,date,1,130,77,1198,1,64.52,${productitem.product.origCatName},20 oz Stainless Steel Insulated Tumbler,GGOEGDHQ014899,20.865,2,41.73,Not Socially Engaged
,9820981713611818804,1496109097,1,date,1,130,77,1198,1,64.52,Bottles,22 oz YouTube Bottle Infuser,GGOEYDHJ056099,4.865,2,9.73,Not Socially Engaged
,9820981713611818804,1496109097,1,date,1,130,77,1198,1,64.52,${productitem.product.origCatName},22 oz Android Bottle,GGOEADHH055999,3.265,2,6.53,Not Socially Engaged
,9820981713611818804,1496109097,1,date,1,130,77,1198,1,64.52,${productitem.product.origCatName},Google 22 oz Water Bottle,GGOEGDHC018299,3.265,2,6.53,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Waze,Waze Mobile Phone Vent Mount,GGOEWEBB082699,6.304285,1,6.304285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Bags,Suitcase Organizer Cubes,GGOEGCMB020932,18.304285,1,18.304285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Electronics,"Google High Capacity 10,400mAh Charger",GGOEGEHQ071199,47.904285,1,47.904285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Electronics,Google Tube Power Bank,GGOEGETR014599,14.304285,1,14.304285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Apparel,Google Youth Girl Hoodie,GGOEGAYQ068925,25.354285,1,25.354285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Bags,Collapsible Shopping Bag,GGOEGBJC019999,4.3471425,2,8.694285,Not Socially Engaged
,3855473804472998317,1496085413,2,date,1,176,118,4389,1,134.37,Bags,Google Canvas Tote Natural/Navy,GGOEGBJL013999,13.504285,1,13.504285,Not Socially Engaged
,9263921253881961615,1486225887,3,date,1,11,9,163,1,13.39,Drinkware,Android Glass Water Bottle with Black Sleeve,GGOEADHB014799,13.39,1,13.39,Not Socially Engaged
,1224675976671171079,1486233245,1,date,1,12,10,289,1,58.99,Apparel,Google Men's  Zip Hoodie,GGOEGAFB035815,58.99,1,58.99,Not Socially Engaged
,8099100389239339471,1486249583,1,date,1,27,23,867,1,62.97,Drinkware,26 oz Double Wall Insulated Bottle,GGOEGDHQ015399,20.99,3,62.97,Not Socially Engaged
,9218407649546437318,1486231965,1,date,1,33,30,1347,1,113.99,Apparel,Google Men's Watershed Full Zip Hoodie Grey,GGOEGADJ056816,113.99,1,113.99,Not Socially Engaged
,160507326253742421,1486231286,1,date,1,34,31,1285,1,29.97,Bottles,22 oz YouTube Bottle Infuser,GGOEYDHJ056099,5.24,2,10.48,Not Socially Engaged
,160507326253742421,1486231286,1,date,1,34,31,1285,1,29.97,Apparel,YouTube Youth Short Sleeve Tee Red,GGOEYAYR068626,19.49,1,19.49,Not Socially Engaged
,1714224568602115388,1486231827,1,date,1,36,31,1246,1,48.98,Office,Rubber Grip Ballpoint Pen 4 Pack,GGOEGOAA017199,6.99,1,6.99,Not Socially Engaged
,1714224568602115388,1486231827,1,date,1,36,31,1246,1,48.98,Office,Satin Black Ballpoint Pen,GGOEGOAB022499,41.99,1,41.99,Not Socially Engaged
,2636295502284881140,1486233879,1,date,1,37,29,535,1,15.97,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,4.99,1,4.99,Not Socially Engaged
,2636295502284881140,1486233879,1,date,1,37,29,535,1,15.97,Office,YouTube Custom Decals,GGOEYFKQ020699,4.99,1,4.99,Not Socially Engaged
,2636295502284881140,1486233879,1,date,1,37,29,535,1,15.97,Office,Android Sticker Sheet Ultra Removable,GGOEAFKQ020599,5.99,1,5.99,Not Socially Engaged
,4263101733222626989,1486236129,4,date,1,37,30,891,1,44.57,Apparel,Google Twill Cap,GGOEGHPB071610,11.123333,1,11.123333,Not Socially Engaged
,4263101733222626989,1486236129,4,date,1,37,30,891,1,44.57,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010516,15.923333,1,15.923333,Not Socially Engaged
,4263101733222626989,1486236129,4,date,1,37,30,891,1,44.57,Apparel,Google Women's Short Sleeve Hero Tee Sky Blue,GGOEGAEC029115,17.523333,1,17.523333,Not Socially Engaged
,0596169222611729599,1486248782,1,date,1,37,30,2047,1,24.99,Apparel,YouTube Youth Short Sleeve Tee Red,GGOEYAYR068625,24.99,1,24.99,Not Socially Engaged
,9156564036943742267,1486231764,1,date,1,40,33,637,1,18.97,Office,Rubber Grip Ballpoint Pen 4 Pack,GGOEGOAA017199,6.49,2,12.98,Not Socially Engaged
,9156564036943742267,1486231764,1,date,1,40,33,637,1,18.97,Bottles,22 oz Android Bottle,GGOEADHH055999,5.99,1,5.99,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,YouTube Women's Fleece Hoodie Black,GGOEYAQB073213,45.39,1,45.39,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,YouTube Men's Fleece Hoodie Black,GGOEYAFB073114,45.39,1,45.39,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,GGOEGAEA030413,16.59,1,16.59,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,Google Women's Yoga Pants,GGOEGARJ058413,79.79,1,79.79,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,Google Women's Tee Grey,GGOEGALJ036413,19.79,1,19.79,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027913,14.19,1,14.19,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,YouTube Men's 3/4 Sleeve Henley,GGOEYAEB031414,20.59,1,20.59,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Electronics,Recycled Mouse Pad,GGOEGODR017799,1.3199999999999998,5,6.6,Not Socially Engaged
,8305810804832778221,1486242223,1,date,1,47,39,668,1,279.91,Apparel,YouTube Men's Vintage Tee,GGOEYAAB034614,15.79,1,15.79,Not Socially Engaged
